-130677,9
-129870,6
-129226,3
-128416,4092
-127798,4089
-127048,4086
-126207,4081
-125553,4076
-124719,4072
-124175,4070
-123393,4064
-122580,4059
-121918,4056
-121151,4052
-120510,4047
-119765,4043
-118955,4038
-118276,4033
-117476,4030
-116870,4026
-116115,4020
-115443,4016
-114507,4011
-113851,4006
-113251,4002
-112461,3997
-111678,3991
-110862,3987
-110164,3980
-109611,3977
-108812,3972
-108026,3966
-107385,3961
-106570,3953
-105796,3949
-105179,3943
-104386,3937
-103572,3930
-102782,3923
-102314,3920
-101552,3913
-100743,3906
-100108,3901
-99137,3891
-98512,3886
-97918,3879
-97107,3871
-96277,3862
-95633,3855
-95041,3849
-94263,3840
-93615,3832
-92806,3822
-92020,3811
-91377,3803
-90635,3793
-89953,3783
-89152,3771
-88347,3759
-87779,3749
-86975,3736
-86314,3725
-85510,3711
-84716,3696
-84123,3684
-83320,3667
-82554,3651
-81878,3636
-80914,3612
-80484,3603
-79690,3582
-78908,3560
-78261,3542
-77296,3513
-76824,3498
-76080,3474
-75259,3446
-74577,3423
-73775,3393
-73207,3371
-72420,3340
-71611,3307
-70971,3281
-70153,3246
-69553,3220
-68792,3185
-67993,3149
-67167,3111
-66494,3080
-65923,3053
-65139,3016
-64336,2980
-63692,2951
-62884,2915
-62266,2889
-61501,2857
-60706,2825
-60040,2799
-59110,2764
-58649,2747
-57862,2720
-57178,2696
-56416,2672
-55786,2652
-54834,2624
-54213,2607
-53437,2585
-52603,2564
-52151,2553
-51349,2533
-50574,2515
-49931,2501
-49130,2484
-48331,2468
-47693,2456
-46950,2442
-46151,2428
-45316,2414
-44515,2400
-44085,2394
-43304,2382
-42626,2372
-41846,2362
-41045,2350
-40434,2343
-39658,2332
-38967,2324
-38040,2312
-37577,2308
-36796,2297
-36010,2288
-35355,2281
-34562,2271
-33739,2261
-33166,2256
-32378,2248
-31567,2241
-30913,2237
-30302,2230
-29513,2224
-28728,2217
-28072,2212
-27273,2204
-26661,2200
-25846,2194
-25102,2188
-24432,2182
-23627,2176
-23007,2173
-22235,2166
-21449,2160
-20798,2155
-20009,2151
-19178,2145
-18602,2140
-17805,2135
-17144,2132
-16216,2125
-15759,2123
-14961,2117
-14174,2112
-13514,2110
-12723,2105
-11916,2098
-11312,2096
-10534,2093
-9841,2088
-9055,2083
-8453,2080
-7675,2076
-6882,2071
-6239,2068
-5480,2064
-4608,2059
-4032,2056
-3266,2052
-2581,2048
-1795,2043
-1175,2040
-394,2036
390,2032
1042,2028
1835,2024
2687,2019
3244,2016
4019,2011
4702,2007
5513,2002
6108,2000
6886,1996
7675,1990
8332,1985
9127,1983
9923,1978
10527,1972
11304,1968
12089,1964
12790,1959
13389,1956
14165,1949
14956,1944
15626,1942
16397,1936
17217,1930
17808,1926
18592,1920
19265,1918
20068,1910
20646,1905
21459,1900
22242,1895
22887,1890
23690,1882
24508,1877
25105,1872
25863,1867
26546,1859
27339,1852
27944,1847
28723,1841
29519,1834
30162,1827
30958,1821
31569,1816
32374,1808
33146,1801
33828,1793
34630,1785
35216,1778
36015,1769
36799,1759
37450,1751
38241,1741
39052,1730
39643,1723
40435,1711
41113,1701
41903,1689
42489,1679
43293,1667
44084,1653
44716,1642
45491,1628
46133,1616
46936,1601
47713,1585
48379,1570
49192,1551
49779,1537
50578,1517
51365,1497
52005,1479
52800,1456
53411,1438
54210,1414
54983,1389
55666,1366
56463,1338
57057,1317
57848,1287
58635,1257
59285,1231
60087,1199
60710,1173
61497,1139
62275,1105
63068,1069
63756,1039
64328,1013
65137,977
65862,945
66582,912
67359,879
68009,850
68764,819
69560,787
70239,760
71024,729
71605,708
72426,678
73210,651
73863,630
74637,605
75236,587
76078,563
76838,542
77487,524
78332,503
78893,490
79696,471
80488,454
81129,440
81937,424
82538,413
83330,398
84113,384
84805,372
85407,362
86180,350
86971,337
87764,326
88419,318
89209,306
89843,298
90619,288
91377,278
92083,270
92871,261
93481,254
94261,246
94914,239
95693,231
96492,223
97090,217
97904,210
98669,202
99324,197
100162,189
100735,184
101549,178
102253,173
102951,166
103784,160
104371,155
105169,150
105966,144
106605,140
107444,133
108026,129
108813,126
109617,119
110250,116
111018,110
111667,105
112458,102
113240,97
113913,92
114539,88
115312,84
116100,80
116761,76
117542,71
118333,65
118922,63
119748,59
120532,54
121202,50
121879,46
122571,43
123392,39
124036,35
124804,30
125616,25
126237,23
127037,19
127794,14
128461,10
129267,7
129866,5
130655,4095
