-130679,1714
-129924,1730
-129171,1747
-128406,1764
-127794,1779
-127029,1798
-126276,1819
-125520,1839
-124647,1865
-124142,1881
-123384,1904
-122635,1930
-121895,1956
-121146,1982
-120399,2011
-119657,2041
-118992,2068
-118115,2106
-117376,2140
-116748,2169
-116007,2204
-115463,2231
-114602,2274
-113826,2314
-113234,2345
-112376,2390
-111720,2425
-110958,2464
-110209,2503
-109603,2535
-108736,2578
-108074,2611
-107321,2647
-106452,2688
-105971,2710
-105102,2748
-104430,2775
-103675,2805
-102912,2834
-102328,2856
-101534,2883
-100788,2907
-100039,2930
-99206,2955
-98682,2969
-97902,2990
-97141,3010
-96414,3027
-95534,3047
-95028,3058
-94194,3076
-93652,3086
-92761,3103
-91997,3117
-91280,3129
-90609,3139
-89975,3149
-89111,3161
-88356,3170
-87759,3178
-86896,3187
-86215,3195
-85476,3201
-84610,3208
-84113,3211
-83259,3215
-82586,3217
-81957,3220
-80979,3226
-80479,3228
-79626,3232
-78951,3234
-78322,3236
-77439,3240
-76840,3242
-76060,3244
-75303,3247
-74565,3250
-73798,3252
-73191,3255
-72424,3261
-71665,3265
-71014,3268
-70162,3274
-69539,3276
-68710,3281
-68175,3286
-67268,3290
-66526,3294
-65916,3299
-65131,3303
-64391,3309
-63629,3314
-62771,3317
-62263,3320
-61494,3327
-60870,3330
-59988,3334
-59228,3338
-58632,3342
-57835,3346
-57109,3350
-56354,3354
-55607,3356
-54990,3358
-54194,3364
-53457,3369
-52709,3371
-51956,3373
-51331,3377
-50470,3383
-49831,3386
-49115,3388
-48320,3391
-47715,3395
-46850,3401
-46188,3404
-45556,3406
-44684,3412
-44072,3417
-43206,3419
-42541,3422
-41913,3428
-41032,3434
-40433,3435
-39581,3440
-39044,3445
-38282,3450
-37378,3454
-36794,3458
-36020,3463
-35386,3467
-34636,3473
-33753,3476
-33162,3480
-32367,3487
-31609,3491
-30879,3494
-30091,3499
-29511,3502
-28652,3510
-28072,3514
-27239,3517
-26462,3524
-25861,3527
-25000,3535
-24465,3538
-23713,3542
-22832,3548
-22227,3551
-21431,3560
-20695,3564
-19957,3570
-19177,3574
-18593,3581
-17735,3586
-17202,3592
-16437,3597
-15547,3604
-14956,3611
-14157,3619
-13540,3625
-12795,3633
-11916,3642
-11303,3648
-10532,3656
-9794,3664
-9019,3672
-8264,3681
-7660,3687
-6777,3698
-6266,3703
-5384,3714
-4628,3723
-4023,3731
-3155,3742
-2582,3748
-1877,3758
-1120,3768
-363,3778
492,3790
1144,3800
1771,3810
2664,3826
3273,3837
4137,3855
4667,3867
5404,3885
6296,3910
6912,3928
7746,3955
8280,3975
9042,4003
9930,4039
10546,4066
11318,6
11928,36
12815,81
13606,124
14166,154
14945,198
15558,233
16332,276
17306,330
17790,358
18585,402
19198,435
19974,476
20818,520
21441,551
22237,590
22847,619
23735,658
24518,693
25093,717
25959,751
26484,771
27256,796
28153,825
28737,846
29600,869
30121,884
30899,905
31774,925
32388,939
33242,958
33760,970
34550,987
35442,1003
36030,1014
36860,1028
37402,1036
38177,1047
39154,1061
39641,1067
40431,1078
41045,1085
41813,1095
42697,1106
43292,1114
44085,1122
44686,1129
45460,1137
46212,1146
46938,1152
47734,1161
48336,1166
49088,1173
49845,1181
50577,1186
51450,1195
51974,1199
52728,1205
53481,1211
54229,1215
55096,1223
55622,1226
56372,1230
57135,1236
57892,1241
58745,1247
59248,1251
60011,1258
60772,1261
61534,1267
62363,1271
62888,1274
63652,1280
64404,1284
65147,1287
66002,1293
66529,1296
67424,1300
68197,1305
68778,1308
69555,1312
70169,1316
70939,1321
71841,1324
72407,1328
73177,1333
73818,1336
74577,1340
75483,1346
76045,1348
76838,1351
77433,1355
78240,1361
79111,1364
79681,1367
80482,1372
81081,1376
81866,1378
82761,1382
83331,1384
84126,1388
84735,1389
85490,1390
86390,1392
86966,1393
87834,1394
88368,1395
89140,1395
90123,1394
90625,1393
91375,1392
92014,1391
92785,1389
93792,1389
94255,1388
95012,1388
95653,1388
96417,1389
97313,1390
97901,1391
98681,1393
99279,1395
100071,1397
100811,1401
101553,1405
102334,1409
102920,1413
103705,1418
104467,1422
105187,1427
105980,1432
106577,1437
107338,1442
108090,1447
108827,1452
109627,1458
110213,1463
110991,1468
111869,1474
112482,1478
113275,1485
113850,1491
114623,1499
115525,1506
116115,1512
116899,1518
117508,1525
118264,1531
119017,1539
119752,1546
120544,1554
121154,1561
121920,1568
122819,1579
123383,1586
124177,1595
124769,1604
125544,1613
126398,1626
127022,1635
127796,1646
128411,1657
129186,1669
130091,1685
130652,1696
