-130677,2103
-129923,2115
-129172,2128
-128405,2141
-127794,2151
-126956,2164
-126273,2175
-125521,2187
-124647,2200
-124147,2208
-123380,2220
-122634,2230
-121899,2241
-121146,2252
-120400,2262
-119653,2272
-118990,2282
-118114,2295
-117463,2303
-116755,2313
-116009,2323
-115444,2331
-114597,2343
-113841,2352
-113231,2360
-112373,2372
-111713,2381
-110959,2391
-110212,2401
-109604,2410
-108736,2422
-108072,2431
-107325,2441
-106455,2454
-105970,2461
-105098,2473
-104430,2483
-103677,2494
-102911,2505
-102328,2514
-101511,2526
-100785,2537
-100038,2548
-99207,2562
-98680,2570
-97903,2583
-97142,2596
-96413,2608
-95535,2623
-95032,2632
-94187,2647
-93651,2657
-92764,2672
-91996,2686
-91295,2699
-90550,2714
-89981,2724
-89115,2740
-88360,2755
-87760,2766
-86895,2782
-86225,2794
-85472,2807
-84616,2821
-84111,2827
-83271,2838
-82588,2846
-81933,2852
-80974,2861
-80478,2865
-79625,2871
-78950,2875
-78324,2879
-77439,2884
-76839,2887
-76003,2892
-75299,2896
-74558,2902
-73802,2908
-73188,2913
-72425,2921
-71664,2929
-71021,2937
-70162,2948
-69539,2957
-68711,2968
-68173,2977
-67273,2990
-66528,3002
-65917,3012
-65129,3025
-64391,3038
-63627,3052
-62874,3066
-62157,3080
-61494,3092
-60872,3103
-59990,3120
-59230,3134
-58631,3144
-57770,3161
-57108,3172
-56354,3186
-55607,3199
-54987,3210
-54121,3225
-53443,3237
-52707,3249
-51961,3262
-51335,3273
-50472,3287
-49827,3300
-49183,3312
-48322,3328
-47712,3339
-46846,3356
-46187,3370
-45530,3384
-44684,3401
-44074,3414
-43203,3432
-42540,3446
-41914,3461
-41034,3481
-40434,3494
-39577,3513
-39046,3526
-38281,3544
-37384,3564
-36792,3577
-36019,3595
-35393,3608
-34635,3625
-33753,3644
-33163,3656
-32363,3673
-31611,3688
-30872,3701
-30099,3717
-29507,3729
-28648,3746
-28097,3757
-27306,3771
-26468,3787
-25868,3798
-24999,3813
-24437,3823
-23710,3835
-22963,3847
-22222,3860
-21434,3873
-20694,3883
-19955,3896
-19177,3909
-18592,3919
-17737,3932
-17200,3940
-16436,3952
-15549,3967
-14954,3976
-14151,3988
-13542,3998
-12792,4008
-11916,4022
-11300,4030
-10531,4041
-9792,4051
-9020,4063
-8270,4073
-7660,4082
-6778,4094
-6267,4
-5381,15
-4631,24
-4022,31
-3150,42
-2615,47
-1875,56
-1125,63
-365,71
491,80
1148,87
1889,95
2661,103
3380,111
4141,119
4671,125
5407,134
6165,144
6908,154
7753,166
8283,174
9042,185
9929,199
10544,209
11316,222
11924,232
12812,246
13698,261
14168,268
14944,281
15557,290
16330,302
17300,317
17789,325
18588,336
19199,345
19975,357
20814,368
21441,377
22240,388
22845,397
23735,410
24511,420
25097,428
25955,441
26485,449
27261,458
28145,471
28742,481
29601,493
30119,499
30900,511
31776,524
32386,533
33241,545
33761,553
34660,567
35448,578
36030,586
36849,598
37404,605
38180,616
39182,630
39637,637
40431,648
41046,657
41812,668
42696,681
43294,690
44088,702
44685,711
45457,723
46208,735
46939,747
47808,761
48332,769
49088,782
49845,795
50578,807
51449,823
51975,832
52727,845
53480,859
54231,873
55099,887
55621,897
56373,911
57131,926
57990,942
58749,956
59250,965
60015,980
60770,994
61536,1009
62366,1024
62886,1035
63652,1050
64411,1064
65148,1078
65935,1092
66534,1105
67310,1120
68199,1136
68782,1148
69560,1163
70166,1176
70939,1191
71842,1210
72407,1222
73177,1238
73816,1252
74579,1269
75479,1289
76047,1301
76837,1319
77434,1331
78244,1350
79111,1369
79676,1382
80485,1399
81081,1412
81867,1428
82758,1446
83329,1455
84127,1470
84720,1478
85492,1488
86385,1498
86964,1504
87770,1511
88368,1514
89263,1515
90146,1515
90612,1514
91368,1509
92014,1503
92784,1497
93791,1490
94255,1486
95014,1479
95653,1475
96417,1471
97315,1468
97905,1469
98685,1471
99278,1474
100072,1481
100810,1489
101552,1500
102339,1514
102920,1526
103704,1542
104465,1558
105187,1575
105973,1593
106577,1608
107339,1625
108089,1644
108830,1662
109629,1680
110214,1693
110994,1711
111748,1728
112482,1744
113350,1763
113848,1773
114622,1790
115525,1807
116114,1820
116895,1835
117511,1847
118263,1861
119017,1875
119753,1890
120549,1905
121150,1916
122038,1933
122605,1943
123381,1957
124180,1972
124767,1983
125548,1996
126300,2010
127019,2023
127796,2036
128412,2047
129184,2060
130097,2076
130652,2086
