-130678,1715
-129922,1731
-129171,1748
-128407,1765
-127796,1780
-127031,1799
-126276,1819
-125521,1840
-124646,1866
-124142,1881
-123378,1905
-122637,1930
-121957,1953
-121143,1984
-120399,2012
-119654,2041
-118993,2069
-118115,2107
-117462,2136
-116755,2170
-116011,2205
-115472,2232
-114600,2275
-113828,2315
-113234,2346
-112375,2391
-111721,2425
-110958,2465
-110207,2504
-109605,2535
-108736,2579
-108071,2612
-107323,2648
-106457,2688
-105969,2711
-105101,2748
-104427,2776
-103747,2803
-102906,2835
-102329,2856
-101537,2883
-100785,2908
-100039,2930
-99207,2955
-98679,2970
-97902,2990
-97151,3010
-96409,3028
-95534,3048
-95033,3058
-94189,3076
-93649,3086
-92763,3103
-91999,3116
-91362,3127
-90547,3140
-90008,3149
-89119,3161
-88356,3170
-87765,3178
-86899,3187
-86224,3194
-85467,3200
-84616,3208
-84115,3211
-83268,3214
-82588,3216
-81847,3221
-80970,3226
-80482,3228
-79625,3232
-78950,3234
-78324,3236
-77440,3240
-76840,3242
-76063,3244
-75302,3247
-74565,3250
-73798,3252
-73188,3255
-72425,3261
-71662,3265
-71007,3269
-70159,3274
-69541,3276
-68781,3281
-68166,3286
-67273,3291
-66527,3295
-65913,3299
-65053,3304
-64395,3309
-63630,3314
-62770,3317
-62265,3321
-61489,3327
-60876,3330
-59988,3334
-59227,3339
-58634,3342
-57778,3346
-57110,3350
-56354,3354
-55605,3356
-54991,3358
-54126,3365
-53449,3369
-52709,3371
-51956,3373
-51337,3377
-50473,3383
-49826,3386
-49187,3388
-48322,3391
-47715,3395
-46848,3401
-46185,3404
-45548,3406
-44682,3412
-44073,3417
-43277,3419
-42538,3422
-41896,3428
-41028,3434
-40434,3435
-39578,3441
-39043,3445
-38282,3450
-37302,3454
-36796,3458
-36021,3463
-35395,3467
-34639,3473
-33755,3476
-33164,3479
-32369,3487
-31612,3491
-30882,3494
-30094,3499
-29504,3502
-28649,3510
-28095,3514
-27235,3517
-26465,3524
-25865,3527
-25001,3535
-24455,3538
-23711,3542
-22833,3548
-22224,3552
-21431,3560
-20694,3564
-19955,3570
-19172,3574
-18590,3581
-17738,3586
-17201,3591
-16434,3597
-15548,3604
-14956,3611
-14156,3619
-13541,3626
-12795,3633
-11915,3642
-11303,3648
-10530,3656
-9793,3664
-9018,3672
-8379,3680
-7661,3687
-6777,3698
-6269,3703
-5382,3714
-4629,3723
-4025,3731
-3155,3742
-2607,3748
-1877,3758
-1122,3768
-360,3778
492,3790
1143,3800
1777,3811
2659,3826
3270,3838
4135,3855
4678,3868
5405,3886
6295,3910
6914,3929
7749,3956
8282,3975
9044,4003
9931,4039
10545,4066
11318,6
11926,36
12720,76
13684,127
14164,154
14907,195
15560,232
16334,275
17312,330
17789,357
18585,402
19199,436
19976,477
20819,522
21441,553
22237,592
22845,620
23734,659
24519,694
25100,718
25890,748
26489,771
27259,796
28153,825
28732,846
29594,869
30119,884
30905,904
31776,926
32391,940
33238,958
33761,970
34654,989
35539,1005
36028,1014
36756,1025
37400,1036
38176,1047
39153,1060
39641,1067
40431,1078
41047,1085
41811,1095
42696,1106
43294,1113
44084,1122
44685,1129
45461,1137
46213,1146
46937,1152
47729,1161
48335,1166
49088,1173
49847,1181
50576,1186
51449,1195
51973,1198
52728,1205
53483,1211
54225,1215
55096,1223
55620,1226
56371,1230
57137,1236
57990,1242
58751,1247
59247,1251
60016,1257
60772,1261
61532,1267
62361,1271
62888,1274
63652,1280
64409,1283
65145,1287
65932,1293
66531,1296
67310,1300
68196,1305
68780,1308
69556,1311
70167,1316
70939,1321
71845,1324
72408,1328
73176,1333
73818,1336
74580,1340
75480,1346
76070,1348
76837,1352
77432,1356
78240,1361
79118,1364
79679,1367
80480,1372
81080,1376
81863,1378
82758,1382
83331,1384
84124,1388
84719,1389
85491,1390
86387,1392
86967,1393
87767,1394
88368,1395
89170,1394
90047,1394
90615,1393
91375,1392
92014,1390
92782,1389
93790,1389
94255,1388
95014,1388
95653,1388
96414,1389
97314,1390
97901,1391
98683,1394
99279,1395
100077,1397
100809,1401
101551,1405
102337,1409
102920,1413
103708,1418
104469,1422
105188,1427
105980,1432
106576,1437
107338,1442
108088,1447
108830,1452
109630,1458
110213,1464
110990,1468
111744,1473
112477,1478
113273,1486
113851,1491
114625,1499
115525,1506
116114,1513
116897,1518
117509,1525
118265,1531
119019,1538
119752,1546
120544,1554
121150,1561
121931,1569
122819,1579
123380,1586
124179,1596
124767,1604
125548,1613
126302,1625
127019,1635
127796,1646
128410,1657
129186,1669
130093,1685
130653,1696
