-130677,24
-129875,14
-129224,4
-128414,4090
-127796,4081
-127051,4072
-126219,4061
-125455,4051
-124753,4042
-124163,4034
-123390,4024
-122582,4013
-121931,4005
-121149,3993
-120507,3985
-119761,3975
-118944,3964
-118277,3955
-117486,3944
-116867,3936
-116115,3925
-115439,3916
-114516,3903
-113854,3894
-113243,3885
-112462,3874
-111679,3863
-110859,3851
-110156,3841
-109609,3833
-108816,3822
-108027,3811
-107384,3801
-106573,3789
-105799,3778
-105179,3769
-104399,3758
-103721,3748
-102759,3733
-102317,3726
-101552,3714
-100748,3702
-100108,3692
-99141,3677
-98525,3668
-97911,3658
-97101,3645
-96278,3633
-95732,3624
-95039,3612
-94261,3599
-93617,3589
-92807,3576
-91862,3559
-91395,3552
-90638,3539
-89946,3527
-89026,3511
-88348,3499
-87779,3489
-86976,3475
-86312,3463
-85508,3449
-84719,3435
-84128,3424
-83328,3410
-82551,3395
-81877,3383
-80916,3365
-80486,3356
-79693,3341
-78921,3327
-78261,3314
-77312,3296
-76680,3283
-76077,3272
-75263,3256
-74454,3240
-73991,3231
-73199,3215
-72422,3200
-71616,3183
-70970,3171
-70183,3155
-69547,3143
-68794,3128
-68000,3112
-67170,3095
-66689,3086
-65924,3070
-65138,3054
-64334,3038
-63692,3026
-62882,3009
-62278,2997
-61508,2982
-60817,2969
-60042,2954
-59210,2938
-58646,2927
-57858,2913
-57186,2900
-56417,2885
-55792,2873
-54971,2858
-54204,2843
-53434,2829
-52608,2814
-52154,2805
-51347,2791
-50573,2776
-49935,2765
-49118,2750
-48315,2735
-47545,2721
-46952,2711
-46150,2697
-45322,2683
-44513,2668
-44087,2661
-43303,2648
-42627,2637
-41844,2623
-41036,2610
-40437,2600
-39650,2586
-38878,2574
-38033,2559
-37494,2551
-36795,2539
-36013,2526
-35354,2516
-34564,2503
-33734,2490
-33163,2481
-32378,2469
-31694,2458
-30912,2445
-30275,2435
-29517,2424
-28728,2411
-28074,2401
-27282,2389
-26668,2380
-25849,2367
-25101,2356
-24419,2346
-23628,2334
-23008,2325
-22233,2313
-21450,2301
-20794,2291
-20004,2280
-19188,2268
-18605,2259
-17818,2248
-17155,2239
-16345,2227
-15721,2218
-14963,2208
-14171,2196
-13516,2188
-12721,2178
-11918,2167
-11311,2159
-10537,2149
-9853,2141
-9059,2130
-8441,2122
-7675,2112
-6882,2101
-6235,2094
-5479,2084
-4621,2072
-4035,2065
-3264,2055
-2581,2047
-1788,2036
-1179,2029
-394,2019
390,2008
1043,2000
1840,1989
2679,1979
3253,1972
4016,1962
4712,1953
5516,1942
6117,1935
6886,1924
7675,1913
8326,1905
9121,1894
9931,1884
10530,1876
11306,1865
11992,1856
12783,1845
13383,1837
14170,1826
14949,1815
15635,1806
16397,1795
17212,1784
17804,1776
18592,1765
19268,1756
20066,1745
20649,1736
21458,1725
22242,1714
22884,1705
23688,1694
24523,1681
25096,1673
25868,1662
26529,1653
27339,1642
27936,1633
28726,1621
29516,1610
30166,1600
30959,1589
31614,1579
32373,1568
33144,1556
33824,1546
34628,1534
35222,1525
36012,1513
36805,1500
37442,1490
38248,1478
39051,1465
39644,1455
40433,1443
41119,1432
41903,1419
42491,1409
43295,1396
44083,1383
44722,1373
45488,1360
46151,1350
46940,1336
47723,1323
48381,1311
49194,1297
49775,1287
50579,1273
51370,1259
52004,1248
52802,1233
53415,1222
54212,1208
54980,1194
55666,1181
56465,1167
57065,1155
57846,1141
58640,1126
59290,1114
60083,1099
60719,1087
61499,1072
62271,1057
62959,1043
63759,1028
64332,1016
65140,1001
65918,986
66582,973
67363,957
68055,944
68772,930
69546,915
70348,899
71028,886
71612,875
72425,859
73212,845
73861,833
74637,818
75253,807
76079,791
76845,777
77486,765
78343,750
78896,740
79701,725
80378,713
81124,700
81938,686
82544,675
83328,662
84115,648
84789,636
85407,626
86184,613
86970,599
87765,586
88412,576
89215,562
89838,552
90630,539
91393,527
92082,516
92840,504
93480,494
94262,481
94918,471
95694,460
96490,447
97085,438
97902,426
98677,415
99318,405
100154,393
100726,385
101545,373
102336,362
102949,354
103778,342
104375,334
105168,323
105962,312
106608,304
107450,292
108027,285
108814,274
109621,263
110249,255
111021,244
111663,236
112450,225
113235,215
113906,207
114534,198
115313,188
116100,178
116776,170
117542,160
118337,150
118914,142
119748,132
120525,122
121215,113
121828,106
122584,96
123397,86
124036,78
124799,68
125618,59
126239,50
127052,41
127800,31
128465,23
129266,13
129864,5
130660,4091
